accZ
-59.53599
69.29599
138.59199
164.944
159.08799
169.33599
169.824
161.04
162.50399
173.24
164.944
162.016
175.192
175.68
165.432
160.06399
163.968
170.8
165.91999
161.04
157.624
168.36
165.91999
165.91999
165.91999
164.456
176.656
176.656
166.408
162.50399
170.31199
175.192
158.112
158.112
159.576
158.6
162.016
156.16
154.69599
161.04
165.432
174.70399
166.89599
159.08799
160.06399
161.04
160.552
153.72
157.136
154.208
155.67199
159.08799
166.408
155.184
147.376
146.888
145.912
149.328
147.86399
154.208
153.72
145.42399
145.42399
148.352
142.496
141.03199
147.376
145.912
147.86399
149.81599
142.984
144.936
146.888
147.376
151.768
152.25599
153.72
152.744
154.69599
149.328
146.4
140.544
136.152
143.96
154.69599
161.04
149.328
147.86399
151.27999
151.27999
152.744
150.304
141.52
137.128
144.936
149.81599
150.304
151.768
156.64799
157.136
152.744
154.69599
159.576
164.456
156.16
153.23199
154.69599
156.64799
164.456
157.624
158.112
158.112
156.64799
162.992
165.91999
162.992
165.91999
167.384
162.016
164.944
169.33599
163.968
165.432
167.384
166.408
163.968
165.432
165.91999
166.89599
166.408
162.50399
162.992
162.992
161.528
167.872
178.11999
178.608
176.656
170.31199
167.872
169.33599
163.968
166.89599
174.216
173.24
178.11999
168.36
164.456
170.8
170.8
172.264
165.432
165.91999
162.992
160.06399
164.456
162.016
162.016
159.08799
166.408
168.36
160.06399
157.136
154.208
161.528
166.408
149.328
149.328
158.112
159.576
161.528
156.16
153.23199
151.768
159.576
168.848
164.456
154.69599
155.184
155.184
149.328
156.64799
164.456
156.16
157.624
153.72
148.352
149.81599
151.768
150.792
143.96
147.376
144.44799
145.912
147.86399
149.81599
147.376
140.056
140.544
145.912
146.4
142.00799
146.888
148.83999
143.472
146.4
144.936
141.03199
148.83999
150.792
154.208
155.67199
153.23199
156.16
156.16
154.69599
163.968
159.576
152.744
166.408
168.36
161.528
153.23199
156.16
160.552
155.184
152.25599
155.184
149.328
156.64799
157.136
154.208
162.992
162.992
164.456
163.47999
162.50399
157.136
161.528
166.408
155.184
152.25599
161.04
162.50399
158.6
154.69599
166.89599
166.89599
158.112
162.50399
165.91999
164.456
172.264
177.14399
162.992
157.136
149.81599
157.624
163.968
161.04
162.50399
160.06399
157.136
160.06399
165.91999
160.06399
161.528
162.016
159.08799
156.16
148.83999
158.112
163.968
159.576
161.528
159.08799
160.552
165.432
162.992
160.06399
157.136
160.06399
161.528
154.69599
155.184
162.50399
157.136
155.67199
163.47999
155.184
155.184
163.968
159.576
155.67199
159.08799
153.23199
157.624
163.968
155.184
163.968
169.824
158.112
162.50399
162.992
164.456
159.08799
160.06399
158.112
153.23199
164.456
167.872
163.47999
159.576
158.6
156.16
153.23199
154.69599
155.184
153.72
152.744
159.08799
159.08799
159.08799
159.08799
159.08799
162.016
163.47999
166.89599
161.04
158.112
158.112
161.04
168.36
162.992
157.136
160.06399
157.136
161.528
163.47999
156.64799
168.848
168.848
157.136
160.06399
162.992
158.6
157.624
158.112
153.72
155.67199
157.624
153.72
157.136
162.992
160.06399
160.06399
164.456
163.47999
152.25599
159.576
161.528
157.624
153.72
157.136
171.776
164.456
151.768
147.86399
148.352
149.81599
148.83999
152.25599
158.112
163.968
159.576
160.06399
161.528
154.69599
153.72
148.352
149.81599
150.304
149.81599
145.912
153.72
157.136
152.744
160.552
156.64799
154.208
158.6
157.624
150.792
157.136
162.992
154.208
154.208
162.992
167.384
160.552
156.64799
165.91999
168.848
170.31199
163.47999
163.968
166.89599
166.89599
163.968
162.50399
168.848
160.06399
160.06399
168.848
167.384
166.408
165.432
161.528
163.47999
162.50399
162.992
165.91999
165.91999
168.848
164.456
156.16
160.552
163.968
