accZ
170.31199
164.944
163.47999
163.968
165.432
171.776
161.04
147.376
149.81599
156.16
153.23199
150.304
154.69599
152.25599
159.576
160.06399
155.184
169.33599
159.576
149.81599
159.08799
151.768
152.25599
153.72
149.81599
150.304
159.08799
167.872
170.8
166.408
156.64799
158.6
162.016
153.23199
153.23199
159.08799
159.08799
160.552
156.64799
158.6
157.624
159.576
168.848
161.528
148.83999
147.86399
154.208
155.67199
157.624
166.89599
162.50399
160.06399
160.06399
154.208
158.6
162.016
162.016
159.08799
154.69599
159.576
170.31199
166.408
155.184
158.112
162.50399
162.992
154.208
157.136
160.06399
151.27999
158.6
160.552
150.792
155.67199
160.552
158.112
155.184
159.576
164.456
162.016
162.016
160.552
156.64799
155.67199
163.47999
162.50399
155.67199
159.08799
162.016
163.47999
161.04
162.50399
160.06399
155.184
159.08799
155.67199
163.47999
171.28799
167.384
163.47999
162.50399
160.06399
155.67199
157.624
161.04
162.50399
154.208
158.6
167.872
158.6
160.552
163.968
161.04
169.824
165.432
161.528
166.408
153.72
154.208
158.6
162.016
170.8
163.47999
155.184
155.184
155.184
159.576
164.456
167.872
167.872
154.69599
147.86399
160.06399
155.67199
157.624
156.64799
146.888
156.16
157.624
155.184
150.792
161.528
167.872
162.016
167.872
167.872
173.72799
170.8
153.23199
160.552
171.28799
162.992
157.136
157.136
160.06399
160.06399
157.136
154.208
155.67199
167.872
163.47999
159.576
165.91999
157.136
149.81599
154.69599
166.89599
169.824
163.968
158.112
163.968
159.576
160.06399
162.992
157.136
158.6
156.16
159.08799
157.624
161.04
156.64799
157.136
156.64799
161.528
167.872
163.47999
162.50399
158.6
154.69599
152.25599
150.792
154.208
161.528
163.47999
162.50399
158.6
160.552
162.50399
160.06399
160.06399
165.91999
165.91999
161.528
159.08799
166.408
161.04
156.16
158.6
162.016
159.08799
164.944
166.408
158.112
163.968
166.89599
163.968
159.576
165.91999
154.208
152.744
166.408
161.04
156.64799
154.208
158.6
159.08799
154.208
158.112
160.552
163.968
156.64799
155.67199
160.552
153.72
160.06399
154.208
157.136
171.776
157.136
160.06399
173.24
157.624
153.72
160.06399
160.06399
158.6
156.16
150.304
151.768
162.50399
158.6
157.624
165.432
168.848
164.456
162.016
165.91999
156.64799
164.456
167.872
159.08799
162.016
162.016
162.016
151.768
155.184
161.04
161.04
161.04
155.184
156.64799
154.208
158.6
159.08799
155.67199
156.16
156.16
164.944
166.408
162.50399
168.848
167.384
157.624
159.576
160.06399
157.136
151.27999
152.744
166.408
156.64799
151.27999
158.6
156.16
158.6
160.552
162.50399
164.456
156.16
160.552
161.04
154.69599
155.184
149.328
153.72
160.06399
162.992
160.06399
162.992
165.91999
161.528
163.47999
163.968
158.112
152.25599
156.64799
155.67199
156.16
156.16
154.69599
162.50399
160.06399
155.67199
159.08799
159.08799
157.624
158.112
156.64799
158.6
159.08799
159.08799
160.552
161.04
162.50399
164.456
167.872
160.552
152.25599
158.112
162.50399
170.31199
169.33599
159.576
158.6
159.08799
160.552
162.50399
158.6
162.016
160.552
152.25599
159.08799
160.06399
159.576
164.456
163.47999
158.112
155.184
158.112
159.576
157.136
161.528
172.264
172.75199
163.968
161.04
159.576
162.992
158.6
159.08799
161.528
156.16
154.69599
161.04
163.968
159.576
161.528
157.624
162.50399
155.67199
148.83999
155.184
162.50399
164.456
154.69599
155.184
158.112
156.64799
155.67199
151.768
156.64799
157.136
155.67199
159.08799
153.23199
153.23199
156.16
156.16
157.624
159.576
158.6
166.408
165.432
154.208
162.992
157.136
155.67199
156.16
154.69599
163.968
160.552
161.04
162.50399
161.528
163.47999
158.112
158.112
159.576
155.67199
157.624
152.25599
152.25599
161.04
161.04
165.432
162.992
157.136
155.67199
154.69599
153.72
157.136
161.528
167.872
167.384
157.624
153.72
152.744
150.304
148.83999
159.576
164.456
154.69599
147.86399
155.67199
162.016
162.016
154.69599
161.04
172.75199
159.576
152.744
156.16
160.552
159.576
161.528
156.16
148.83999
150.792
160.06399
158.6
156.16
164.944
162.016
156.16
157.624
158.112
158.112
161.04
159.576
157.136
155.67199
150.304
152.744
157.624
156.64799
143.96
147.376
157.624
161.04
164.944
154.208
159.576
164.456
157.624
152.25599
152.25599
153.72
148.352
152.744
160.552
158.112
161.04
163.968
161.04
156.64799
161.528
160.552
152.25599
158.112
168.36
165.91999
155.67199
156.16
161.528
160.552
153.72
162.992
164.456
160.552
168.36
165.91999
158.6
160.552
172.75199
162.50399
158.6
167.872
164.944
166.408
163.968
161.04
162.50399
157.136
157.136
158.6
159.08799
169.33599
161.04
154.69599
162.50399
170.31199
164.944
154.69599
156.64799
154.208
161.528
162.016
160.552
165.432
161.528
156.16
150.304
148.83999
149.328
149.328
149.328
162.50399
174.70399
170.31199
163.47999
162.50399
160.06399
151.27999
146.888
151.768
161.04
165.432
160.06399
158.6
153.23199
154.208
163.968
160.552
156.64799
161.528
167.872
164.944
159.08799
159.08799
159.08799
159.08799
148.83999
155.184
168.36
171.776
166.89599
156.16
157.136
159.576
158.6
154.69599
163.968
166.89599
152.25599
155.184
162.50399
164.456
163.47999
162.50399
161.528
162.016
157.624
159.576
158.6
153.23199
163.47999
153.72
161.528
169.33599
159.576
151.27999
160.06399
154.208
149.81599
162.016
160.552
153.72
152.744
157.624
158.112
156.64799
149.81599
153.23199
159.08799
157.624
158.112
158.112
161.04
169.824
158.112
161.04
168.36
161.528
167.872
167.872
156.16
153.23199
167.872
172.264
162.50399
157.136
160.06399
164.456
159.08799
157.624
158.112
153.23199
161.528
166.408
155.184
158.112
162.50399
157.136
157.136
158.6
164.944
159.08799
157.624
159.576
161.528
164.944
159.08799
157.624
161.04
158.112
158.112
162.50399
154.208
154.208
160.06399
160.06399
161.528
159.08799
156.16
157.624
165.432
167.384
151.768
152.25599
162.50399
162.992
160.06399
155.67199
150.304
148.83999
153.72
155.67199
163.47999
168.36
170.31199
164.944
159.08799
160.552
163.968
163.968
163.968
162.50399
161.528
160.552
149.328
153.72
157.136
158.112
154.69599
156.64799
157.136
152.744
163.47999
162.50399
155.67199
162.016
163.47999
161.04
162.50399
157.136
159.576
157.136
151.27999
155.67199
162.016
163.47999
155.184
160.552
153.72
154.208
158.6
159.08799
165.91999
161.04
154.69599
153.72
154.208
158.6
164.944
162.992
155.184
154.69599
166.89599
172.75199
169.824
163.968
158.112
155.184
158.112
158.112
158.112
158.112
162.50399
162.992
154.208
161.528
164.944
159.08799
160.552
163.968
156.64799
155.67199
163.47999
158.112
159.576
157.136
155.184
157.624
155.184
161.04
161.04
162.50399
165.91999
162.992
158.6
153.23199
162.016
163.47999
158.112
166.89599
169.824
165.432
152.744
156.16
167.872
166.408
168.36
167.384
160.552
158.112
156.64799
160.06399
168.848
167.384
159.08799
148.83999
147.86399
157.136
164.456
157.624
159.576
160.06399
155.67199
159.08799
157.136
158.112
160.552
161.04
158.112
153.72
162.992
155.67199
153.23199
160.06399
153.72
149.81599
159.08799
172.264
165.432
160.06399
157.136
149.81599
153.23199
156.16
147.376
147.376
154.69599
153.72
157.136
161.528
157.624
161.04
156.64799
154.208
164.456
162.016
158.6
156.16
153.23199
156.16
160.552
158.112
159.576
158.6
148.83999
149.328
153.72
149.81599
151.768
158.112
