accZ
404.552
429.928
429.928
427.488
412.84799
415.776
428.95199
435.29599
407.48001
311.34399
180.55999
49.776
-166.408
-70.272
-96.624
-300.608
-403.08801
-333.79199
-413.33599
-260.59201
-36.6
276.208
234.24
241.072
201.056
285.96801
266.44799
261.56799
252.296
72.22399
-9.76
56.608
49.288
-16.592
122.48799
423.58401
437.24801
486.53601
462.13601
515.81597
405.04
306.95199
85.888
-28.304
-151.27999
-274.25601
-385.52002
-430.90399
-379.17599
-271.81601
4.392
141.03199
110.288
306.95199
232.28801
406.50399
317.20001
327.44799
427.97601
384.544
225.944
200.08
300.11999
114.192
139.08
23.912
-185.44
-83.936
-64.90399
-179.096
-69.784
-102.968
-252.296
-88.816
35.624
85.4
376.24801
335.25601
405.04
265.95999
-7.808
42.456
34.16
54.16799
57.584
-125.90399
-177.14399
-153.23199
-39.04
284.992
370.88
639.28002
675.88
488.488
520.208
397.23199
269.86401
147.376
3.904
-122.0
-223.016
-379.664
-213.744
-250.832
1.464
138.104
271.81601
239.608
413.33599
400.64801
238.14399
205.936
289.872
257.664
106.384
72.71199
162.992
-19.032
40.504
-151.27999
-77.592
-71.248
-155.184
28.304
53.192
37.576
4.392
12.2
-8.296
285.48001
322.08001
508.496
433.832
257.17599
-60.512
-74.664
-121.024
-119.55999
-113.216
-251.80799
-284.50399
-253.272
-147.376
148.83999
219.112
501.17599
455.79199
461.64801
529.47998
434.80801
190.32
65.87999
-34.64799
4.392
-174.216
-66.368
-182.512
2.44
-25.37599
88.816
201.544
414.80001
322.08001
426.51199
244.488
267.42401
169.33599
-42.944
28.792
21.96
18.056
9.76
-142.984
-179.096
-63.928
-167.872
17.08
-12.2
74.664
105.896
94.672
63.928
183.488
112.728
233.264
348.432
369.90399
399.18399
77.592
6.832
-252.78399
-302.55999
-289.384
-288.89599
-309.39199
-197.63999
-281.08801
-159.576
148.83999
200.08
434.80801
345.50399
320.61599
400.64801
217.64799
264.984
183.488
-4.392
61.0
35.136
-53.192
154.208
262.544
241.55999
432.85601
337.69601
334.768
433.34399
383.56799
288.40799
170.31199
44.896
-178.11999
-120.048
-255.22399
-97.59999
-182.024
-130.296
21.472
40.504
-57.584
-3.904
77.592
263.03201
288.40799
294.75201
284.50399
290.84799
224.47999
413.824
312.32
383.08001
266.44799
137.61599
17.568
-77.592
-285.48001
-217.16
-243.024
-228.384
-293.28799
-71.248
61.976
179.584
271.328
208.86399
239.11999
235.70401
196.664
273.768
108.33599
76.12799
165.91999
146.888
153.23199
72.22399
282.06399
391.86401
353.80001
518.74401
365.02401
422.608
231.8
285.48001
92.232
128.34399
7.32
-115.16799
-210.328
-231.8
-294.75201
-74.664
16.592
-38.06399
143.96
85.4
289.872
235.216
404.06399
426.02401
430.90399
428.46402
419.67999
415.28799
393.81601
209.352
116.144
126.88
36.112
-141.52
-160.552
-183.488
-118.584
-189.832
-205.44799
-262.544
20.496
80.03199
207.4
232.776
302.55999
123.464
80.03199
62.464
77.104
71.248
152.25599
-26.84
57.584
-49.776
65.87999
234.72799
524.112
495.80801
630.984
447.984
352.824
383.08001
292.80001
68.32
-37.088
-148.352
-258.152
-211.792
-222.04
-292.31201
-173.24
-29.28
81.984
285.96801
204.96
248.88
400.16
413.33599
413.824
380.152
226.432
205.44799
301.58401
253.272
182.024
-40.504
-130.78399
-164.456
-144.936
8.296
14.64
-132.248
-171.28799
-166.408
33.672
161.528
199.59199
428.95199
429.44
203.496
160.552
29.28
-148.352
-139.568
5.856
8.784
-149.81599
-172.75199
9.272
166.408
