accZ
-152.744
-177.14399
-173.72799
-137.128
58.56
150.792
102.48
269.376
270.35199
118.584
123.464
301.58401
390.888
346.96801
341.6
231.8
150.792
-177.14399
-299.63198
-206.912
-306.95199
-293.28799
-301.58401
-294.264
-111.75199
16.104
173.24
195.19999
434.32
340.13601
317.20001
402.6
226.91999
290.84799
114.68
85.888
166.89599
143.472
156.64799
83.44799
295.23999
236.68
395.768
391.86401
232.28801
201.544
294.75201
112.728
134.19999
29.28
-68.80799
-257.664
-266.44799
-99.064
-169.33599
-127.856
27.816
37.088
-57.096
125.416
84.424
281.57598
209.83999
212.768
196.664
213.25599
378.20001
428.46402
321.104
396.25601
284.992
141.52
15.616
-85.4
-302.07199
-379.17599
-431.39199
-419.67999
-224.47999
-104.43199
25.864
155.184
276.69601
244.488
425.53601
312.32
407.96801
227.408
311.34399
260.104
94.672
184.464
156.64799
180.55999
121.512
233.264
338.18399
519.23199
526.552
349.40799
399.67199
215.208
279.13601
75.152
-41.968
-183.97599
-290.36001
-222.04
-195.19999
-110.288
-145.912
-61.976
133.712
89.304
304.02401
245.464
410.40799
435.78399
312.80801
426.51199
416.264
410.89599
388.936
195.688
99.552
-16.104
8.296
-158.6
-174.216
-63.44
-111.75199
-196.17599
-247.416
-205.936
-67.344
131.272
310.36801
387.95999
379.664
199.104
274.25601
255.22399
273.27999
290.84799
249.856
173.72799
-30.256
59.53599
-21.472
105.896
396.74401
533.38403
471.89599
446.03201
368.44
401.62399
199.59199
254.736
156.64799
54.656
-186.416
-292.31201
-219.6
-203.496
-100.528
37.088
170.31199
276.208
218.624
387.47201
413.824
421.14401
406.992
376.24801
215.208
195.19999
309.88
269.376
75.63999
-19.032
6.832
-167.872
-175.192
-149.81599
-130.296
-145.912
-73.2
-105.408
-77.592
19.52
62.952
227.408
329.39999
435.78399
189.832
167.384
-52.216
60.024
-23.424
127.856
-32.208
28.304
-149.328
31.232
74.664
403.57601
450.42401
643.18402
493.36801
511.91201
396.74401
307.928
89.792
125.416
32.208
-64.416
-261.08001
-282.552
-114.68
-145.42399
-20.984
111.264
217.64799
400.64801
402.6
241.55999
196.664
273.768
118.584
98.576
76.61599
174.216
133.712
-38.06399
20.984
-151.768
-164.456
