accZ
-22.936
96.136
199.104
410.40799
329.888
433.832
247.904
286.45599
163.968
27.816
-63.928
-98.576
-170.8
-47.824
70.76
269.376
264.984
96.624
99.064
297.67999
417.72799
511.42401
502.64001
379.664
182.024
8.296
-73.2
-87.84
-74.664
-84.424
-267.42401
-199.59199
-206.42399
-121.024
48.79999
115.65599
396.25601
356.23999
365.02401
324.03201
384.544
192.272
102.968
125.90399
35.136
-146.888
0.488
-40.504
91.744
226.432
433.34399
365.51199
527.52801
528.01599
326.95999
277.67199
-53.192
-119.55999
-242.048
-378.68801
-187.88
-90.76799
5.856
-31.232
62.464
279.62399
238.632
312.32
344.52801
335.74401
399.18399
286.45599
153.72
56.11999
58.072
128.832
72.71199
96.624
160.06399
51.728
-130.296
21.472
140.056
276.69601
228.384
218.136
122.0
-21.472
-132.736
-151.768
-132.248
-131.75999
-166.89599
-250.344
-193.736
-300.608
-176.16799
133.712
206.42399
504.59201
474.33599
495.80801
449.936
344.04
196.664
155.184
4.392
-94.672
-256.68798
-119.07199
-71.248
-146.888
47.336
145.912
257.664
220.576
213.25599
252.296
-3.904
-137.128
-101.01599
-257.664
-253.272
-102.968
-168.848
46.848
-0.488
176.16799
88.328
115.16799
298.656
385.03201
332.328
332.81601
246.44
110.776
130.78399
-26.352
-23.424
-35.136
28.304
-81.496
-299.63198
-187.88
-98.08799
42.944
179.096
267.42401
301.096
303.048
291.824
278.64801
254.248
90.27999
149.81599
-31.72
51.24
59.048
128.34399
115.16799
235.216
350.872
459.69601
649.03997
672.46398
628.544
371.85601
303.53601
-39.528
-91.256
-280.112
-268.39999
-79.056
-126.39199
-60.024
137.128
82.95999
295.72799
379.17599
325.00799
357.216
323.544
237.656
103.456
-38.552
12.2
41.968
140.056
253.272
187.39199
294.75201
117.12
111.264
207.888
373.32
650.992
577.30401
462.13601
243.024
160.06399
32.69599
2.44
7.32
-128.832
-168.36
-91.256
-87.84
5.856
181.53599
376.24801
530.45599
624.64001
640.74401
498.73599
441.64001
325.00799
197.152
186.904
-44.408
54.656
-17.568
67.344
274.25601
212.27999
381.61599
435.78399
365.51199
515.81597
343.06399
201.544
-7.32
-78.08
-196.664
-213.744
-293.28799
-106.384
-170.31199
4.88
-58.56
133.712
68.80799
264.496
209.83999
390.39999
418.216
246.928
254.736
-18.056
1.952
-131.75999
34.16
60.512
28.304
-80.03199
-189.832
-203.984
-76.61599
139.08
193.248
382.59201
300.608
-2.928
-142.00799
-73.688
-62.952
-153.72
-166.408
-112.728
-305.97601
-287.92001
-156.16
173.72799
387.47201
533.872
482.14401
485.07199
539.72802
319.64001
308.90399
126.39199
-169.33599
-274.25601
-285.96801
-101.01599
-143.472
44.408
-17.08
180.072
117.12
294.75201
291.824
120.048
173.24
-40.504
26.352
-160.06399
-89.304
-107.848
-88.328
2.928
-12.2
176.16799
169.33599
-9.272
-36.6
144.44799
268.888
386.496
428.46402
240.096
94.672
58.072
-177.632
-101.01599
-262.056
-196.664
-403.08801
-344.04
-327.44799
-203.984
-135.664
73.688
238.14399
320.12799
312.80801
379.664
299.14401
81.008
-16.104
0.976
-88.328
-253.76001
-80.52
53.192
113.216
418.216
544.60803
625.12799
659.28802
492.39199
509.47201
310.36801
54.16799
-304.51199
-321.59201
-325.496
-240.096
-121.512
-134.688
-33.672
182.512
285.96801
392.35199
343.06399
374.29599
351.36001
398.69601
277.67199
139.08
38.552
25.864
-29.768
184.95199
116.144
88.328
-0.488
57.584
-51.24
183.97599
208.86399
433.34399
418.70401
294.264
127.856
-125.90399
-187.39199
-180.072
-163.47999
-177.632
-112.728
-303.048
-305.488
-72.22399
132.736
233.264
557.29602
672.95202
570.47198
635.86401
520.69598
377.712
85.888
57.096
-165.432
-67.832
-161.528
13.664
-48.312
157.624
251.80799
244.0
324.51998
313.29599
221.06399
183.97599
-127.856
-262.544
-197.63999
-191.296
-254.736
-159.576
-46.36
184.464
269.376
198.61599
240.096
410.40799
328.42401
358.19201
323.056
220.576
74.176
-29.768
-32.208
133.712
179.096
138.59199
6.832
-119.07199
